EmployeeID,Full_Name,Age,Gender,Department,Job_Title,Education,Hire_Date,Salary,Years_At_Company,Job_Satisfaction,Performance_Rating,Monthly_Hours,Attrition,Region,Payment_Method,Email
EMP00998,Employee_998,26,Female,IT,Senior Analyst,Master,2015-05-05,55470.0,8.0,1.0,5.0,75.0,No,Europe,Check,employee_998@company.com
EMP00999,Employee_999,28,Male,Marketing,Director,High School,2015-05-05,42075.0,15.0,5.0,2.0,62.0,Yes,Asia Pacific,Direct Deposit,employee_999@company.com
EMP01000,Employee_1000,43,Male,IT,Senior Manager,Associate,2022-03-11,41018.0,2.0,4.0,5.0,40.0,Yes,Europe,Wire Transfer,employee_1000@company.com
EMP01001,Employee_1001,46,Male,Sales,Manager,High School,2012-05-18,25000.0,9.0,1.0,2.0,45.0,Yes,Middle East,Direct Deposit,employee_1001@company.com
EMP01002,Employee_1002,32,Female,Engineering,Analyst,PhD,2015-05-05,86352.0,0.0,2.0,4.0,53.0,Yes,Asia Pacific,Cash,employee_1002@company.com
EMP01003,Employee_1003,41,Female,Marketing,Analyst,Master,2012-02-20,32745.0,8.0,5.0,4.0,50.0,Yes,Asia Pacific,Cash,employee_1003@company.com
EMP01004,Employee_1004,33,Male,Operations,Associate,High School,2015-05-05,25000.0,15.0,5.0,2.0,66.0,Yes,Asia Pacific,Cash,employee_1004@company.com
EMP01005,Employee_1005,60,Female,Operations,Associate,Bachelor,2019-09-20,60644.0,8.0,5.0,5.0,36.0,No,Asia Pacific,Direct Deposit,employee_1005@company.com
EMP01006,Employee_1006,38,Male,Legal,VP,Master,2011-10-09,26128.0,11.0,3.0,1.0,73.0,Yes,Middle East,Wire Transfer,employee_1006@company.com
EMP01007,Employee_1007,45,Male,Legal,Senior Manager,Master,2014-02-18,37057.0,0.0,1.0,1.0,60.0,Yes,Middle East,Wire Transfer,employee_1007@company.com
EMP01008,Employee_1008,53,Male,HR,Senior Analyst,Associate,2015-05-05,25000.0,15.0,4.0,5.0,55.0,No,Latin America,Cash,employee_1008@company.com
EMP01009,Employee_1009,60,Female,Engineering,VP,Bachelor,2019-04-19,25000.0,7.0,2.0,4.0,72.0,No,Middle East,Direct Deposit,employee_1009@company.com
EMP01010,Employee_1010,41,Male,Engineering,Manager,High School,2016-07-15,25000.0,13.0,5.0,2.0,49.0,No,Asia Pacific,Cash,employee_1010@company.com
EMP01011,Employee_1011,56,Male,HR,Associate,Master,2021-07-13,25000.0,13.0,5.0,4.0,47.0,No,Middle East,Wire Transfer,employee_1011@company.com
EMP01012,Employee_1012,24,Male,HR,VP,Associate,2015-05-05,25000.0,9.0,5.0,5.0,57.0,No,North America,Direct Deposit,employee_1012@company.com
EMP01013,Employee_1013,25,Female,HR,Intern,Bachelor,2015-05-05,25000.0,0.0,1.0,5.0,37.0,No,Europe,Check,employee_1013@company.com
EMP01014,Employee_1014,41,Female,Operations,Analyst,PhD,2010-09-17,76690.0,5.0,2.0,3.0,49.0,No,Middle East,Direct Deposit,employee_1014@company.com
EMP01015,Employee_1015,28,Female,Finance,Senior Manager,High School,2017-08-24,84943.0,8.0,1.0,2.0,54.0,No,Middle East,Check,employee_1015@company.com
EMP01016,Employee_1016,48,Male,Marketing,Director,Bachelor,2015-05-05,25000.0,18.0,2.0,3.0,37.0,No,North America,Check,employee_1016@company.com
EMP01017,Employee_1017,51,Female,Engineering,Associate,PhD,2015-05-05,57289.0,21.0,4.0,4.0,61.0,No,North America,Cash,employee_1017@company.com
EMP01018,Employee_1018,29,Female,Sales,Analyst,PhD,2020-11-02,92325.0,15.0,3.0,2.0,49.0,Yes,Middle East,Cash,employee_1018@company.com
EMP01019,Employee_1019,49,Female,Legal,VP,Master,2023-05-21,57295.0,18.0,2.0,5.0,37.0,Yes,Asia Pacific,Wire Transfer,employee_1019@company.com
EMP01020,Employee_1020,34,Male,Legal,VP,PhD,2021-07-22,72357.0,10.0,5.0,5.0,62.0,Yes,Latin America,Check,employee_1020@company.com
EMP01021,Employee_1021,60,Male,Operations,Intern,High School,2015-05-05,25000.0,20.0,1.0,4.0,35.0,No,Asia Pacific,Wire Transfer,employee_1021@company.com
EMP01022,Employee_1022,60,Male,Engineering,Associate,PhD,2015-05-05,25000.0,10.0,1.0,1.0,54.0,No,North America,Direct Deposit,employee_1022@company.com
EMP01023,Employee_1023,42,Female,Finance,Lead,PhD,2011-09-02,53352.0,13.0,3.0,3.0,45.0,Yes,Latin America,Check,Unknown
EMP01024,Employee_1024,31,Male,HR,Manager,PhD,2012-02-13,30251.0,6.0,2.0,5.0,59.0,Yes,Middle East,Wire Transfer,employee_1024@company.com
EMP01025,Employee_1025,43,Female,Finance,VP,PhD,2014-10-06,40803.0,11.0,2.0,2.0,38.0,Yes,North America,Check,employee_1025@company.com
EMP01026,Employee_1026,21,Male,Operations,Analyst,High School,2015-05-05,69721.0,19.0,2.0,2.0,53.0,No,Middle East,Check,employee_1026@company.com
EMP01027,Employee_1027,41,Female,Legal,Consultant,Associate,2015-05-05,25761.0,19.0,2.0,2.0,62.0,No,Asia Pacific,Direct Deposit,employee_1027@company.com
EMP01028,Employee_1028,41,Female,Sales,Consultant,High School,2015-05-05,51390.0,0.0,5.0,4.0,44.0,No,Middle East,Cash,employee_1028@company.com
EMP01029,Employee_1029,46,Female,Engineering,Consultant,Bachelor,2015-05-05,66885.0,0.0,5.0,1.0,55.0,No,North America,Wire Transfer,employee_1029@company.com
EMP01030,Employee_1030,56,Female,Engineering,VP,Master,2015-05-05,45835.0,0.0,1.0,3.0,57.0,Yes,Asia Pacific,Direct Deposit,employee_1030@company.com
EMP01031,Employee_1031,43,Female,Finance,Director,Bachelor,2011-07-10,73171.0,10.0,5.0,2.0,50.0,Yes,Europe,Cash,employee_1031@company.com
EMP01032,Employee_1032,21,Female,Engineering,Associate,Associate,2023-11-01,83110.0,14.0,2.0,2.0,67.0,Yes,Middle East,Wire Transfer,employee_1032@company.com
EMP01033,Employee_1033,60,Female,Finance,Director,Associate,2015-05-05,76373.0,9.0,2.0,5.0,79.0,No,North America,Check,employee_1033@company.com
EMP01034,Employee_1034,41,Female,IT,Director,High School,2023-01-01,26312.0,14.0,5.0,1.0,47.0,Yes,Latin America,Wire Transfer,employee_1034@company.com
EMP01035,Employee_1035,41,Male,Engineering,Director,Associate,2015-05-05,66980.0,12.0,4.0,5.0,63.0,Yes,Latin America,Cash,employee_1035@company.com
EMP01036,Employee_1036,29,Female,Sales,Lead,High School,2010-10-10,68936.0,14.0,1.0,4.0,38.0,Yes,Asia Pacific,Wire Transfer,employee_1036@company.com
EMP01037,Employee_1037,29,Male,Operations,Senior Manager,Associate,2015-10-15,25000.0,1.0,3.0,4.0,76.0,No,Latin America,Check,employee_1037@company.com
EMP01038,Employee_1038,30,Female,Engineering,Analyst,High School,2019-05-28,72833.0,0.0,1.0,3.0,61.0,Yes,North America,Check,Unknown
EMP01039,Employee_1039,41,Female,Operations,Consultant,PhD,2015-05-05,71936.0,12.0,1.0,4.0,42.0,No,Middle East,Wire Transfer,employee_1039@company.com
EMP01040,Employee_1040,60,Male,IT,VP,Associate,2015-05-05,62728.0,11.0,1.0,3.0,75.0,No,Asia Pacific,Check,employee_1040@company.com
EMP01041,Employee_1041,55,Female,Sales,Associate,Bachelor,2016-12-30,25000.0,24.0,5.0,5.0,42.0,No,North America,Cash,employee_1041@company.com
EMP01042,Employee_1042,45,Male,Engineering,Lead,Master,2010-01-18,25000.0,22.0,1.0,2.0,59.0,No,North America,Wire Transfer,employee_1042@company.com
EMP01043,Employee_1043,46,Female,Finance,Associate,Master,2020-06-03,111673.0,3.0,2.0,2.0,60.0,No,Latin America,Wire Transfer,employee_1043@company.com
EMP01044,Employee_1044,31,Male,Finance,Analyst,Bachelor,2015-05-05,55192.0,11.0,1.0,1.0,35.0,Yes,Latin America,Wire Transfer,employee_1044@company.com
EMP01045,Employee_1045,58,Female,Marketing,Associate,Master,2015-05-05,91183.0,14.0,2.0,4.0,77.0,No,Asia Pacific,Check,employee_1045@company.com
EMP01046,Employee_1046,22,Male,Engineering,Consultant,Bachelor,2015-05-05,65971.0,12.0,5.0,1.0,67.0,Yes,Latin America,Wire Transfer,employee_1046@company.com
EMP01047,Employee_1047,27,Female,Engineering,Consultant,High School,2015-05-05,44982.0,1.0,5.0,1.0,53.0,Yes,Asia Pacific,Check,employee_1047@company.com
EMP01048,Employee_1048,38,Female,IT,Director,High School,2021-06-28,57585.0,19.0,5.0,2.0,54.0,Yes,Middle East,Cash,employee_1048@company.com
EMP01049,Employee_1049,47,Male,Finance,Consultant,High School,2013-07-08,64578.0,15.0,2.0,4.0,52.0,Yes,North America,Cash,employee_1049@company.com
EMP01050,Employee_1050,54,Male,Sales,Director,Master,2015-05-05,81380.0,13.0,2.0,2.0,60.0,Yes,Europe,Direct Deposit,employee_1050@company.com
EMP01051,Employee_1051,47,Female,Legal,Consultant,PhD,2015-05-05,25000.0,20.0,2.0,1.0,73.0,No,Asia Pacific,Direct Deposit,employee_1051@company.com
EMP01052,Employee_1052,37,Female,Marketing,Director,Bachelor,2015-05-05,25000.0,1.0,2.0,4.0,43.0,No,Middle East,Check,employee_1052@company.com
EMP01053,Employee_1053,44,Male,Sales,Associate,High School,2016-04-28,25000.0,16.0,3.0,4.0,61.0,No,Middle East,Direct Deposit,employee_1053@company.com
EMP01054,Employee_1054,45,Male,Engineering,Intern,Associate,2023-06-09,25000.0,15.0,5.0,3.0,40.0,Yes,Middle East,Cash,employee_1054@company.com
EMP01055,Employee_1055,27,Female,HR,Consultant,Associate,2015-05-05,25000.0,3.0,2.0,3.0,54.0,No,Latin America,Check,employee_1055@company.com
EMP01056,Employee_1056,26,Female,Legal,Senior Analyst,PhD,2015-05-05,36798.0,10.0,3.0,5.0,72.0,No,Middle East,Check,employee_1056@company.com
EMP01057,Employee_1057,44,Male,HR,Intern,Master,2022-04-26,78948.0,12.0,3.0,5.0,35.0,No,Asia Pacific,Wire Transfer,Unknown
EMP01058,Employee_1058,53,Male,Legal,VP,Bachelor,2016-05-14,25000.0,5.0,5.0,4.0,72.0,No,Middle East,Check,employee_1058@company.com
EMP01059,Employee_1059,49,Male,Engineering,Intern,Master,2015-05-05,61351.0,16.0,4.0,5.0,50.0,No,North America,Check,employee_1059@company.com
EMP01060,Employee_1060,42,Male,HR,VP,High School,2015-05-05,81435.0,0.0,1.0,4.0,38.0,Yes,Europe,Direct Deposit,Unknown
EMP01061,Employee_1061,46,Male,Marketing,Senior Analyst,High School,2021-11-14,25000.0,8.0,5.0,1.0,37.0,Yes,Asia Pacific,Wire Transfer,employee_1061@company.com
EMP01062,Employee_1062,48,Male,HR,Senior Manager,Bachelor,2023-02-23,25000.0,20.0,4.0,3.0,56.0,No,Middle East,Wire Transfer,employee_1062@company.com
EMP01063,Employee_1063,41,Male,Marketing,Director,Associate,2015-01-01,80653.0,17.0,1.0,4.0,43.0,Yes,Europe,Wire Transfer,employee_1063@company.com
EMP01064,Employee_1064,27,Female,Legal,Consultant,High School,2022-07-10,87390.0,10.0,1.0,1.0,42.0,No,Europe,Direct Deposit,employee_1064@company.com
EMP01065,Employee_1065,37,Male,Sales,Consultant,Master,2014-12-13,28797.0,13.0,1.0,3.0,41.0,Yes,North America,Cash,employee_1065@company.com
EMP01066,Employee_1066,40,Male,Engineering,Analyst,Associate,2010-04-08,35719.0,1.0,3.0,2.0,46.0,Yes,Latin America,Wire Transfer,employee_1066@company.com
EMP01067,Employee_1067,60,Female,HR,VP,PhD,2015-05-05,25000.0,19.0,2.0,1.0,35.0,No,Middle East,Check,Unknown
EMP01068,Employee_1068,40,Male,Engineering,Consultant,High School,2012-02-09,26269.0,10.0,1.0,2.0,57.0,Yes,Asia Pacific,Wire Transfer,employee_1068@company.com
EMP01069,Employee_1069,42,Male,Marketing,Consultant,High School,2017-04-27,49388.0,1.0,2.0,5.0,50.0,No,Latin America,Check,employee_1069@company.com
EMP01070,Employee_1070,48,Female,HR,Associate,PhD,2011-01-29,94485.0,3.0,1.0,4.0,48.0,Yes,North America,Cash,employee_1070@company.com
EMP01071,Employee_1071,60,Female,HR,Analyst,High School,2023-08-19,48854.0,12.0,3.0,4.0,64.0,No,Middle East,Wire Transfer,employee_1071@company.com
EMP01072,Employee_1072,27,Female,IT,Senior Analyst,Master,2015-05-05,34757.0,5.0,1.0,5.0,77.0,Yes,Middle East,Cash,employee_1072@company.com
EMP01073,Employee_1073,21,Male,Engineering,Consultant,Master,2021-06-25,81689.0,6.0,5.0,1.0,53.0,Yes,Asia Pacific,Check,employee_1073@company.com
EMP01074,Employee_1074,52,Male,Finance,Consultant,Bachelor,2015-05-05,116838.0,21.0,4.0,5.0,53.0,Yes,Latin America,Wire Transfer,employee_1074@company.com
EMP01075,Employee_1075,33,Female,HR,VP,PhD,2019-04-10,44784.0,19.0,1.0,2.0,47.0,Yes,North America,Wire Transfer,employee_1075@company.com
EMP01076,Employee_1076,50,Female,Legal,Director,High School,2015-05-05,95601.0,2.0,4.0,2.0,78.0,No,North America,Cash,employee_1076@company.com
EMP01077,Employee_1077,43,Male,Finance,Director,Bachelor,2015-05-05,41671.0,3.0,4.0,4.0,44.0,No,North America,Check,Unknown
EMP01078,Employee_1078,39,Female,Legal,Consultant,Master,2017-03-24,62188.0,20.0,3.0,5.0,63.0,No,Middle East,Direct Deposit,employee_1078@company.com
EMP01079,Employee_1079,52,Female,Marketing,VP,Master,2016-08-16,63272.0,19.0,4.0,3.0,62.0,No,Middle East,Direct Deposit,employee_1079@company.com
EMP01080,Employee_1080,50,Male,Sales,Manager,PhD,2023-10-25,45450.0,2.0,3.0,2.0,47.0,No,Europe,Cash,employee_1080@company.com
EMP01081,Employee_1081,41,Female,HR,Analyst,Bachelor,2014-11-20,86885.0,0.0,1.0,1.0,79.0,Yes,Europe,Cash,employee_1081@company.com
EMP01082,Employee_1082,49,Male,Marketing,Senior Manager,Associate,2023-04-07,26507.0,18.0,2.0,5.0,49.0,No,North America,Wire Transfer,employee_1082@company.com
EMP01083,Employee_1083,50,Female,HR,Associate,PhD,2010-11-11,25000.0,20.0,3.0,3.0,51.0,No,Asia Pacific,Check,employee_1083@company.com
EMP01084,Employee_1084,36,Female,Finance,Intern,High School,2012-07-06,91854.0,12.0,4.0,3.0,57.0,Yes,Middle East,Wire Transfer,employee_1084@company.com
EMP01085,Employee_1085,41,Female,Engineering,Director,High School,2015-05-05,84804.0,13.0,4.0,3.0,77.0,No,Asia Pacific,Direct Deposit,employee_1085@company.com
EMP01086,Employee_1086,39,Female,Finance,Lead,Master,2015-05-05,77280.0,21.0,1.0,3.0,44.0,No,Middle East,Wire Transfer,employee_1086@company.com
EMP01087,Employee_1087,38,Female,HR,Intern,Associate,2014-02-07,104632.0,15.0,3.0,2.0,70.0,No,Europe,Cash,employee_1087@company.com
EMP01088,Employee_1088,21,Male,Legal,Director,Associate,2016-12-04,59510.0,3.0,1.0,4.0,48.0,No,Middle East,Wire Transfer,employee_1088@company.com
EMP01089,Employee_1089,34,Female,Marketing,Associate,PhD,2020-02-27,26882.0,16.0,3.0,5.0,66.0,Yes,Middle East,Cash,employee_1089@company.com
EMP01090,Employee_1090,22,Male,IT,Associate,Master,2012-03-30,68380.0,9.0,2.0,2.0,68.0,Yes,Europe,Cash,employee_1090@company.com
EMP01091,Employee_1091,48,Female,HR,Lead,High School,2020-08-12,25000.0,6.0,5.0,4.0,65.0,Yes,North America,Cash,employee_1091@company.com
EMP01092,Employee_1092,50,Male,HR,Manager,Bachelor,2010-10-22,25000.0,12.0,1.0,3.0,73.0,No,Latin America,Direct Deposit,Unknown
EMP01093,Employee_1093,58,Male,Legal,Analyst,Bachelor,2023-05-10,36872.0,24.0,4.0,1.0,66.0,No,Middle East,Wire Transfer,employee_1093@company.com
EMP01094,Employee_1094,24,Female,HR,Intern,PhD,2018-10-25,25000.0,12.0,1.0,3.0,50.0,No,Europe,Cash,employee_1094@company.com
EMP01095,Employee_1095,21,Male,Legal,Intern,Bachelor,2019-05-07,44637.0,21.0,3.0,4.0,60.0,No,North America,Check,Unknown
EMP01096,Employee_1096,28,Female,Marketing,Intern,Associate,2014-08-09,25000.0,13.0,1.0,4.0,51.0,Yes,Asia Pacific,Wire Transfer,employee_1096@company.com
EMP01097,Employee_1097,49,Male,IT,Senior Manager,Master,2022-09-20,57178.0,5.0,2.0,1.0,57.0,Yes,Middle East,Wire Transfer,employee_1097@company.com
EMP01098,Employee_1098,59,Female,Marketing,Senior Analyst,High School,2018-06-14,45530.0,15.0,3.0,2.0,70.0,No,Latin America,Direct Deposit,employee_1098@company.com
EMP01099,Employee_1099,23,Female,Operations,Director,High School,2017-03-28,33652.0,8.0,4.0,1.0,69.0,Yes,Asia Pacific,Direct Deposit,employee_1099@company.com
EMP01100,Employee_1100,52,Female,Legal,Senior Manager,Master,2015-06-30,74436.0,19.0,4.0,3.0,57.0,Yes,Latin America,Check,employee_1100@company.com
EMP01101,Employee_1101,30,Female,Legal,Associate,High School,2015-06-12,67914.0,15.0,3.0,5.0,59.0,No,North America,Check,employee_1101@company.com
EMP01102,Employee_1102,30,Female,Engineering,VP,Bachelor,2022-08-13,25000.0,20.0,2.0,2.0,39.0,Yes,Middle East,Check,employee_1102@company.com
EMP01103,Employee_1103,39,Female,Legal,Director,Bachelor,2018-04-15,25000.0,20.0,1.0,5.0,57.0,No,Asia Pacific,Wire Transfer,employee_1103@company.com
EMP01104,Employee_1104,54,Female,Engineering,Senior Manager,High School,2015-05-05,69072.0,11.0,5.0,5.0,60.0,Yes,Latin America,Direct Deposit,employee_1104@company.com
EMP01105,Employee_1105,53,Female,Legal,Manager,Master,2022-03-01,55834.0,15.0,4.0,2.0,72.0,No,Latin America,Wire Transfer,employee_1105@company.com
EMP01106,Employee_1106,43,Female,IT,Consultant,High School,2018-07-24,62355.0,4.0,2.0,3.0,40.0,Yes,Latin America,Cash,employee_1106@company.com
EMP01107,Employee_1107,48,Female,HR,Consultant,High School,2023-07-07,25000.0,23.0,2.0,4.0,57.0,Yes,Asia Pacific,Direct Deposit,employee_1107@company.com
EMP01108,Employee_1108,52,Female,Marketing,Lead,High School,2015-05-05,80395.0,10.0,2.0,3.0,77.0,No,Middle East,Wire Transfer,employee_1108@company.com
EMP01109,Employee_1109,41,Female,Marketing,Senior Analyst,High School,2012-04-03,63882.0,0.0,1.0,4.0,53.0,Yes,Asia Pacific,Check,employee_1109@company.com
EMP01110,Employee_1110,49,Female,HR,Manager,Bachelor,2018-09-04,25000.0,0.0,2.0,4.0,65.0,Yes,Asia Pacific,Cash,employee_1110@company.com
EMP01111,Employee_1111,28,Female,Finance,Intern,High School,2015-05-05,54081.0,10.0,2.0,2.0,57.0,Yes,Middle East,Cash,employee_1111@company.com
EMP01112,Employee_1112,21,Female,IT,Intern,PhD,2022-04-18,25000.0,14.0,3.0,2.0,57.0,No,Europe,Wire Transfer,employee_1112@company.com
EMP01113,Employee_1113,23,Female,Marketing,Consultant,Associate,2023-08-06,97605.0,2.0,3.0,1.0,46.0,Yes,Asia Pacific,Check,employee_1113@company.com
EMP01114,Employee_1114,44,Female,Legal,Consultant,Master,2021-08-20,25000.0,23.0,2.0,5.0,47.0,No,Europe,Wire Transfer,employee_1114@company.com
EMP01115,Employee_1115,43,Male,Engineering,Analyst,Bachelor,2016-07-28,25000.0,14.0,2.0,5.0,56.0,No,Asia Pacific,Cash,employee_1115@company.com
EMP01116,Employee_1116,28,Male,Marketing,Manager,PhD,2011-01-23,66609.0,10.0,3.0,5.0,57.0,No,Asia Pacific,Cash,employee_1116@company.com
EMP01117,Employee_1117,57,Male,Finance,Associate,High School,2011-09-01,86656.0,8.0,1.0,5.0,46.0,Yes,Middle East,Direct Deposit,employee_1117@company.com
EMP01118,Employee_1118,23,Male,Finance,Analyst,Master,2015-05-05,55164.0,1.0,3.0,1.0,71.0,No,Middle East,Cash,employee_1118@company.com
EMP01119,Employee_1119,53,Female,Engineering,VP,High School,2018-05-09,124576.0,0.0,3.0,4.0,65.0,No,North America,Direct Deposit,employee_1119@company.com
EMP01120,Employee_1120,48,Female,Legal,Senior Analyst,Master,2015-05-05,118687.0,19.0,3.0,1.0,47.0,Yes,North America,Wire Transfer,employee_1120@company.com
EMP01121,Employee_1121,28,Male,Finance,Intern,High School,2018-06-04,63188.0,15.0,3.0,2.0,57.0,Yes,North America,Check,employee_1121@company.com
EMP01122,Employee_1122,54,Male,Engineering,VP,Associate,2010-06-26,69668.0,23.0,5.0,3.0,47.0,Yes,Middle East,Wire Transfer,employee_1122@company.com
EMP01123,Employee_1123,55,Female,Sales,Intern,Associate,2010-06-03,99218.0,15.0,4.0,4.0,40.0,Yes,Latin America,Wire Transfer,employee_1123@company.com
EMP01124,Employee_1124,52,Male,Engineering,Director,Bachelor,2015-05-05,62754.0,20.0,1.0,4.0,37.0,No,Europe,Wire Transfer,employee_1124@company.com
EMP01125,Employee_1125,44,Female,Engineering,Consultant,Master,2015-05-05,25000.0,0.0,1.0,1.0,41.0,No,North America,Cash,employee_1125@company.com
EMP01126,Employee_1126,41,Male,IT,Intern,Bachelor,2021-12-21,87223.0,15.0,2.0,2.0,44.0,Yes,Europe,Direct Deposit,employee_1126@company.com
EMP01127,Employee_1127,52,Male,Operations,Consultant,Master,2015-05-05,25000.0,5.0,5.0,2.0,65.0,No,North America,Wire Transfer,employee_1127@company.com
EMP01128,Employee_1128,36,Female,HR,Associate,Master,2015-05-05,44816.0,13.0,2.0,4.0,57.0,No,Middle East,Direct Deposit,employee_1128@company.com
EMP01129,Employee_1129,24,Male,Legal,Consultant,Master,2020-04-27,71979.0,0.0,1.0,1.0,78.0,Yes,Middle East,Cash,employee_1129@company.com
EMP01130,Employee_1130,57,Male,Sales,Associate,Bachelor,2014-09-11,60998.0,24.0,1.0,5.0,40.0,Yes,Middle East,Direct Deposit,employee_1130@company.com
EMP01131,Employee_1131,41,Female,Finance,Senior Analyst,PhD,2019-09-14,55373.0,10.0,2.0,4.0,52.0,No,Middle East,Cash,employee_1131@company.com
EMP01132,Employee_1132,34,Male,IT,Analyst,Associate,2020-01-18,45354.0,0.0,4.0,5.0,41.0,No,North America,Cash,employee_1132@company.com
EMP01133,Employee_1133,51,Female,Engineering,Associate,PhD,2020-03-10,25000.0,19.0,2.0,3.0,68.0,No,Asia Pacific,Check,employee_1133@company.com
EMP01134,Employee_1134,41,Female,Marketing,VP,PhD,2015-05-05,58354.0,0.0,4.0,2.0,57.0,No,Latin America,Check,employee_1134@company.com
EMP01135,Employee_1135,27,Female,Sales,Senior Manager,High School,2015-05-05,72118.0,0.0,4.0,4.0,42.0,No,Asia Pacific,Direct Deposit,employee_1135@company.com
EMP01136,Employee_1136,30,Female,Operations,Analyst,High School,2013-05-21,25000.0,0.0,3.0,3.0,58.0,No,Europe,Direct Deposit,employee_1136@company.com
